Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
T20,U.A.E.,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Oman,108,9,109,3
T20,Bermuda,P.N.G.,ICC Academy,United Arab Emirates,P.N.G.,bowl,P.N.G.,89,10,90,0
T20,Jersey,Nigeria,Sheikh Zayed Stadium,United Arab Emirates,Jersey,bat,Jersey,184,4,115,7
T20,Netherlands,Namibia,ICC Academy,United Arab Emirates,Netherlands,bat,Netherlands,140,6,96,10
T20,Scotland,Kenya,ICC Academy Ground No 2,United Arab Emirates,Scotland,bat,Scotland,170,6,139,8
T20,Ireland,U.A.E.,Sheikh Zayed Stadium,United Arab Emirates,U.A.E.,bowl,U.A.E.,125,10,129,5
T20,Czech Rep.,Malta,Marsa Sports Club,Malta,Czech Rep.,bat,Czech Rep.,204,4,122,10
T20,P.N.G.,Namibia,ICC Academy Ground No 2,United Arab Emirates,P.N.G.,bat,P.N.G.,197,7,116,10
T20,Canada,Jersey,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Jersey,bowl,Canada,176,5,123,10
T20,Bermuda,Singapore,ICC Academy Ground No 2,United Arab Emirates,Bermuda,bat,Singapore,149,7,152,5
T20,Hong Kong,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Oman,102,10,106,3
T20,Scotland,P.N.G.,ICC Academy,United Arab Emirates,Scotland,bat,Scotland,146,6,142,9
T20,Hong Kong,U.A.E.,Sheikh Zayed Stadium,United Arab Emirates,Hong Kong,bat,U.A.E.,116,7,118,2
T20,Ireland,Oman,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Oman,bowl,Ireland,183,3,148,9
T20,Kenya,Bermuda,ICC Academy,United Arab Emirates,Kenya,bat,Kenya,138,4,93,10
T20,Canada,Nigeria,Sheikh Zayed Stadium,United Arab Emirates,Canada,bat,Canada,159,7,109,8
T20,Namibia,Scotland,ICC Academy,United Arab Emirates,Namibia,bat,Namibia,159,6,135,8
T20,Singapore,Netherlands,ICC Academy,United Arab Emirates,Singapore,bat,Netherlands,101,10,104,5
T20,Jersey,U.A.E.,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Jersey,bat,Jersey,147,10,112,10
T20,Bermuda,Namibia,ICC Academy Ground No 2,United Arab Emirates,Namibia,bowl,Namibia,106,9,111,4
T20,Nigeria,Oman,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Nigeria,bat,Oman,71,10,72,3
T20,Singapore,Kenya,ICC Academy Ground No 2,United Arab Emirates,Singapore,bat,Kenya,157,9,159,3
T20,Canada,Ireland,Sheikh Zayed Stadium,United Arab Emirates,Canada,bat,Canada,156,5,146,7
T20,Hong Kong,Jersey,Sheikh Zayed Stadium,United Arab Emirates,Hong Kong,bat,Hong Kong,144,7,136,6
T20,Netherlands,P.N.G.,ICC Academy,United Arab Emirates,Netherlands,bat,P.N.G.,126,7,127,5
T20,Nigeria,U.A.E.,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,U.A.E.,bowl,U.A.E.,111,3,112,5
T20,Hong Kong,Canada,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Hong Kong,bat,Hong Kong,150,7,118,9
T20,Scotland,Bermuda,Dubai International Cricket Stadium,United Arab Emirates,Bermuda,bowl,Scotland,204,4,158,8
T20,P.N.G.,Singapore,Dubai International Cricket Stadium,United Arab Emirates,Singapore,bowl,P.N.G.,180,4,137,9
T20,Jersey,Ireland,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Ireland,bowl,Ireland,105,10,110,2
T20,Namibia,Kenya,Dubai International Cricket Stadium,United Arab Emirates,Namibia,bat,Namibia,181,5,94,10
T20,Portugal,Spain,La Manga Club Bottom Ground,Spain,Spain,bowl,Spain,87,7,89,2
T20,Canada,Oman,Sheikh Zayed Stadium,United Arab Emirates,Canada,bat,Oman,144,9,145,2
T20,Nigeria,Ireland,Sheikh Zayed Stadium,United Arab Emirates,Nigeria,bat,Ireland,66,9,67,2
T20,Gibraltar,Portugal,La Manga Club Bottom Ground,Spain,Gibraltar,bat,Portugal,113,6,116,4
T20,Netherlands,Bermuda,Dubai International Cricket Stadium,United Arab Emirates,Netherlands,bat,Netherlands,206,3,114,9
T20,Gibraltar,Spain,La Manga Club Bottom Ground,Spain,Spain,bowl,Spain,98,6,99,2
T20,Spain,Portugal,La Manga Club Bottom Ground,Spain,Portugal,bowl,Spain,143,6,114,10
T20,Namibia,Singapore,Dubai International Cricket Stadium,United Arab Emirates,Singapore,bowl,Namibia,191,8,104,10
T20,Australia,Sri Lanka,Adelaide Oval,Australia,Sri Lanka,bowl,Australia,233,2,99,9
T20,P.N.G.,Kenya,Dubai International Cricket Stadium,United Arab Emirates,Kenya,bowl,P.N.G.,118,10,73,10
T20,Nigeria,Hong Kong,Sheikh Zayed Stadium Nursery 1,United Arab Emirates,Nigeria,bat,Hong Kong,81,8,82,5
T20,Gibraltar,Portugal,La Manga Club Bottom Ground,Spain,Portugal,bowl,Portugal,107,7,110,6
T20,Jersey,Oman,Sheikh Zayed Stadium,United Arab Emirates,Oman,bowl,Jersey,141,7,127,9
T20,Scotland,Netherlands,Dubai International Cricket Stadium,United Arab Emirates,Netherlands,bowl,Netherlands,130,8,131,6
T20,Gibraltar,Spain,La Manga Club Bottom Ground,Spain,Spain,bowl,Spain,95,10,96,4
T20,U.A.E.,Canada,Sheikh Zayed Stadium,United Arab Emirates,Canada,bowl,U.A.E.,154,5,140,5
T20,U.A.E.,Netherlands,Dubai International Cricket Stadium,United Arab Emirates,U.A.E.,bat,Netherlands,80,9,81,2
T20,Namibia,Oman,Dubai International Cricket Stadium,United Arab Emirates,Namibia,bat,Namibia,161,7,107,10
T20,Sri Lanka,Australia,Brisbane Cricket Ground,Australia,Sri Lanka,bat,Australia,117,10,118,1
T20,Scotland,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,Scotland,bat,Scotland,198,6,108,10
T20,Oman,Hong Kong,Dubai International Cricket Stadium,United Arab Emirates,Oman,bat,Oman,134,7,122,9
T20,Oman,Scotland,ICC Academy,United Arab Emirates,Oman,bat,Scotland,167,7,168,5
T20,New Zealand,England,Hagley Oval,New Zealand,England,bowl,England,153,5,154,3
T20,Sri Lanka,Australia,Melbourne Cricket Ground,Australia,Australia,bowl,Australia,142,6,145,3
T20,Netherlands,Ireland,Dubai International Cricket Stadium,United Arab Emirates,Ireland,bowl,Netherlands,158,4,137,9
T20,P.N.G.,Namibia,Dubai International Cricket Stadium,United Arab Emirates,P.N.G.,bat,P.N.G.,130,5,112,5
T20,Ireland,Namibia,Dubai International Cricket Stadium,United Arab Emirates,Ireland,bat,Ireland,135,10,108,10
T20,P.N.G.,Netherlands,Dubai International Cricket Stadium,United Arab Emirates,P.N.G.,bat,Netherlands,128,8,134,3
T20,New Zealand,England,Westpac Stadium,New Zealand,England,bowl,New Zealand,176,8,155,10
T20,Pakistan,Australia,Sydney Cricket Ground,Australia,Australia,bowl,0,107,5,41,0
T20,India,Bangladesh,Arun Jaitley Stadium,India,Bangladesh,bowl,Bangladesh,148,6,154,3
T20,New Zealand,England,Saxton Oval,New Zealand,New Zealand,bat,New Zealand,180,7,166,7
T20,Pakistan,Australia,Manuka Oval,Australia,Pakistan,bat,Australia,150,6,151,3
T20,Mozambique,Malawi,Lilongwe Golf Club,Malawi,Malawi,bowl,Malawi,169,5,170,7
T20,Mozambique,Malawi,Lilongwe Golf Club,Malawi,Mozambique,bat,Malawi,109,10,114,3
T20,Malawi,Mozambique,Lilongwe Golf Club,Malawi,Mozambique,bowl,Malawi,142,6,117,10
T20,Mozambique,Malawi,Lilongwe Golf Club,Malawi,Malawi,bowl,Malawi,144,4,145,6
T20,Bangladesh,India,Saurashtra Cricket Association Stadium,India,India,bowl,India,153,6,154,2
T20,England,New Zealand,McLean Park,New Zealand,New Zealand,bowl,England,241,3,165,10
T20,Pakistan,Australia,Perth Stadium,Australia,Australia,bowl,Australia,106,8,109,0
T20,Malawi,Mozambique,Indian Sports Club,Malawi,Mozambique,bowl,Malawi,142,3,127,10
T20,New Zealand,England,Eden Park,New Zealand,England,bowl,0,146,5,146,7
T20,Mozambique,Malawi,Saint Andrews International High School,Malawi,Malawi,bowl,Mozambique,104,10,75,8
T20,India,Bangladesh,Vidarbha Cricket Association Stadium,India,Bangladesh,bowl,India,174,5,144,10
T20,West Indies,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,Afghanistan,bowl,West Indies,164,5,134,9
T20,Afghanistan,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,Afghanistan,bat,Afghanistan,147,7,106,8
T20,Afghanistan,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,Afghanistan,bat,Afghanistan,156,8,127,7
T20,Rwanda,Tanzania,Annadil Burhani Ground,Tanzania,Rwanda,bat,Tanzania,96,10,97,7
T20,Nepal,Bhutan,Tribhuvan University International Cricket Ground,Nepal,Bhutan,bowl,Nepal,236,3,95,6
T20,Nepal,Maldives,Tribhuvan University International Cricket Ground,Nepal,Nepal,bat,Nepal,163,7,79,6
T20,West Indies,India,Rajiv Gandhi International Stadium,India,India,bowl,India,207,5,209,4
T20,Bhutan,Maldives,Tribhuvan University International Cricket Ground,Nepal,Maldives,bowl,Maldives,117,7,118,2
T20,India,West Indies,Greenfield International Stadium,India,West Indies,bowl,West Indies,170,7,173,2
T20,Maldives,Nepal,Tribhuvan University International Cricket Ground,Nepal,Nepal,bowl,Nepal,94,9,98,5
T20,India,West Indies,Wankhede Stadium,India,West Indies,bowl,India,240,3,173,8
T20,India,Sri Lanka,Barsapara Cricket Stadium,India,India,0,0,0,0,0,0
T20,Sri Lanka,India,Holkar Cricket Stadium,India,India,bowl,India,142,9,144,3
T20,India,Sri Lanka,Maharashtra Cricket Association Stadium,India,Sri Lanka,bowl,India,201,6,123,10
T20,Ireland,West Indies,National Cricket Stadium,West Indies,Ireland,bat,Ireland,208,7,204,7
T20,Ireland,West Indies,Warner Park,West Indies,West Indies,bowl,0,147,9,16,1
T20,Ireland,West Indies,Warner Park,West Indies,West Indies,bowl,West Indies,138,10,140,1
T20,New Zealand,India,Eden Park,New Zealand,India,bowl,India,203,5,204,4
T20,Bangladesh,Pakistan,Gaddafi Stadium,Pakistan,Bangladesh,bat,Pakistan,141,5,142,5
T20,Bangladesh,Pakistan,Gaddafi Stadium,Pakistan,Bangladesh,bat,Pakistan,136,6,137,1
T20,New Zealand,India,Eden Park,New Zealand,New Zealand,bat,India,132,5,135,3
T20,India,New Zealand,Seddon Park,New Zealand,New Zealand,bowl,0,179,5,179,6
T20,India,New Zealand,Westpac Stadium,New Zealand,New Zealand,bowl,0,165,8,165,7
T20,India,New Zealand,Bay Oval,New Zealand,India,bat,India,163,3,156,9
T20,Qatar,Uganda,West End Park International Cricket Stadium,Qatar,Qatar,bat,Qatar,201,2,161,6
T20,South Africa,England,Buffalo Park,South Africa,England,bowl,South Africa,177,8,176,9
T20,Qatar,Uganda,West End Park International Cricket Stadium,Qatar,Uganda,bowl,Qatar,154,4,126,7
T20,England,South Africa,Kingsmead,South Africa,South Africa,bowl,England,204,7,202,7
T20,Uganda,Qatar,West End Park International Cricket Stadium,Qatar,Uganda,bat,Uganda,134,6,116,10
T20,South Africa,England,SuperSport Park,South Africa,South Africa,bat,England,222,6,226,5
T20,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Malaysia,bat,Malaysia,123,3,61,8
T20,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Malaysia,bat,Malaysia,138,6,103,8
T20,Australia,South Africa,New Wanderers Stadium,South Africa,South Africa,bowl,Australia,196,6,89,10
T20,Iran,U.A.E.,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,U.A.E.,bowl,U.A.E.,61,8,62,0
T20,Qatar,Maldives,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Qatar,bat,Qatar,196,4,90,9
T20,Saudi Arabia,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Kuwait,bowl,Kuwait,113,10,114,1
T20,Bahrain,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Bahrain,bat,Oman,83,10,84,2
T20,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Malaysia,bat,Malaysia,152,9,144,7
T20,South Africa,Australia,St George's Park,South Africa,South Africa,bat,South Africa,158,4,146,6
T20,Iran,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Saudi Arabia,bowl,Saudi Arabia,72,9,73,1
T20,Qatar,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Qatar,bat,Qatar,175,5,141,10
T20,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Malaysia,bat,Malaysia,167,7,154,7
T20,Bahrain,Maldives,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Bahrain,bat,Bahrain,186,9,121,9
T20,U.A.E.,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Kuwait,bowl,U.A.E.,186,5,139,10
T20,Maldives,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,129,7,132,0
T20,U.A.E.,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,U.A.E.,bat,U.A.E.,150,10,138,7
T20,Qatar,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Qatar,bat,Bahrain,106,9,109,4
T20,Iran,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Kuwait,bowl,Kuwait,108,8,109,2
T20,Hong Kong,Malaysia,Kinrara Academy Oval,Malaysia,Hong Kong,bat,Malaysia,171,7,176,4
T20,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Bahrain,bowl,Kuwait,210,4,123,10
T20,U.A.E.,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,U.A.E.,bat,U.A.E.,122,10,94,10
T20,Australia,South Africa,Newlands,South Africa,South Africa,bowl,Australia,193,5,96,10
T20,U.A.E.,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Kuwait,bowl,U.A.E.,199,5,97,7
T20,Singapore,Thailand,Terdthai Cricket Ground,Thailand,Thailand,bowl,Singapore,139,7,96,10
T20,Malaysia,Nepal,Terdthai Cricket Ground,Thailand,Malaysia,bat,Malaysia,154,6,132,10
T20,Hong Kong,Nepal,Terdthai Cricket Ground,Thailand,Nepal,bowl,Hong Kong,154,6,111,10
T20,Thailand,Malaysia,Terdthai Cricket Ground,Thailand,Thailand,bat,Malaysia,85,9,86,2
T20,Singapore,Malaysia,Terdthai Cricket Ground,Thailand,Singapore,bat,Singapore,239,3,111,10
T20,Thailand,Hong Kong,Terdthai Cricket Ground,Thailand,Thailand,bat,Hong Kong,77,8,78,2
T20,Thailand,Nepal,Terdthai Cricket Ground,Thailand,Thailand,bat,Nepal,66,10,72,1
T20,Singapore,Hong Kong,Terdthai Cricket Ground,Thailand,Singapore,bat,Singapore,168,5,152,8
T20,West Indies,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,West Indies,bat,West Indies,196,4,171,10
T20,Malaysia,Hong Kong,Terdthai Cricket Ground,Thailand,Malaysia,bat,Hong Kong,132,6,133,4
T20,Ireland,Afghanistan,Greater Noida Sports Complex Ground,India,Ireland,bat,Afghanistan,172,6,133,5
T20,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Sri Lanka,West Indies,bowl,West Indies,155,6,158,3
T20,Afghanistan,Ireland,Greater Noida Sports Complex Ground,India,Afghanistan,bat,Afghanistan,184,4,163,6
T20,Germany,Spain,Desert Springs Cricket Ground,Spain,Spain,bowl,Spain,139,7,142,1
T20,Germany,Spain,Desert Springs Cricket Ground,Spain,Spain,bowl,Germany,180,3,122,6
T20,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Zimbabwe,bowl,Bangladesh,200,3,152,10
T20,Ireland,Afghanistan,Greater Noida Sports Complex Ground,India,Ireland,bat,0,142,8,142,7
T20,Zimbabwe,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,119,7,120,1
T20,Isle of Man,Guernsey,College Field,Guernsey,Isle of Man,bat,Guernsey,100,9,101,2
T20,Luxembourg,Czech Rep.,Pierre Werner Cricket Ground,Luxembourg,Luxembourg,bat,Luxembourg,164,7,89,9
T20,England,Pakistan,Old Trafford,England,Pakistan,bowl,0,131,6,0,0
T20,Luxembourg,Czech Rep.,Pierre Werner Cricket Ground,Luxembourg,Luxembourg,bat,Czech Rep.,112,10,115,5
T20,Bulgaria,Malta,National Sports Academy,Bulgaria,Malta,bowl,0,6,0,0,0
T20,Belgium,Luxembourg,Pierre Werner Cricket Ground,Luxembourg,Belgium,bat,Belgium,165,8,128,8
T20,Belgium,Czech Rep.,Pierre Werner Cricket Ground,Luxembourg,Belgium,bat,Belgium,197,6,151,8
T20,Belgium,Czech Rep.,Pierre Werner Cricket Ground,Luxembourg,Belgium,bat,Belgium,161,6,74,7
T20,Belgium,Luxembourg,Pierre Werner Cricket Ground,Luxembourg,Belgium,bat,Belgium,184,8,135,3
T20,Pakistan,England,Old Trafford,England,England,bowl,England,195,4,199,5
T20,Pakistan,England,Old Trafford,England,England,bowl,Pakistan,190,4,185,8
T20,England,Australia,The Rose Bowl,England,Australia,bowl,England,162,7,160,6
T20,Australia,England,The Rose Bowl,England,Australia,bat,England,157,7,158,4
T20,England,Australia,The Rose Bowl,England,Australia,bowl,Australia,145,6,146,5
T20,Malta,Bulgaria,National Sports Academy,Bulgaria,Malta,bat,Malta,216,8,159,8
T20,Bulgaria,Malta,National Sports Academy,Bulgaria,Bulgaria,bat,Malta,184,6,185,2
T20,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Romania,Bulgaria,bat,Bulgaria,128,5,95,10
T20,Romania,Bulgaria,Moara Vlasiei Cricket Ground,Romania,Romania,bat,Romania,148,2,96,6
T20,Romania,Bulgaria,Moara Vlasiei Cricket Ground,Romania,Romania,bat,Romania,209,6,175,6
T20,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Romania,Bulgaria,bat,Romania,60,10,61,4
T20,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe,bat,Pakistan,156,6,157,4
T20,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Pakistan,bowl,Pakistan,134,7,137,2
T20,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe,bat,Pakistan,129,9,130,2
T20,West Indies,New Zealand,Eden Park,New Zealand,New Zealand,bowl,New Zealand,180,7,179,5
T20,South Africa,England,Newlands,South Africa,England,bowl,England,179,6,183,5
T20,New Zealand,West Indies,Bay Oval,New Zealand,West Indies,bowl,New Zealand,238,3,166,9
T20,South Africa,England,Boland Park,South Africa,England,bowl,England,146,6,147,6
T20,South Africa,England,Newlands,South Africa,South Africa,bat,England,191,3,192,1
T20,India,Australia,Manuka Oval,Australia,Australia,bowl,India,161,7,150,7
T20,Australia,India,Sydney Cricket Ground,Australia,India,bowl,India,194,5,195,4
T20,Australia,India,Sydney Cricket Ground,Australia,India,bowl,Australia,186,5,174,7
T20,Pakistan,New Zealand,Eden Park,New Zealand,Pakistan,bat,New Zealand,153,9,156,5
T20,Pakistan,New Zealand,Seddon Park,New Zealand,Pakistan,bat,New Zealand,163,6,164,1
T20,New Zealand,Pakistan,McLean Park,New Zealand,Pakistan,bowl,Pakistan,173,7,177,6
T20,Pakistan,South Africa,Gaddafi Stadium,Pakistan,South Africa,bowl,Pakistan,169,6,166,6
T20,Pakistan,South Africa,Gaddafi Stadium,Pakistan,South Africa,bowl,South Africa,144,7,145,4
T20,South Africa,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,Pakistan,164,8,169,6
T20,New Zealand,Australia,Hagley Oval,New Zealand,Australia,bowl,New Zealand,184,5,131,10
T20,New Zealand,Australia,University Oval,New Zealand,Australia,bowl,New Zealand,219,7,215,8
T20,Australia,New Zealand,Westpac Stadium,New Zealand,New Zealand,bowl,Australia,208,4,144,10
T20,Sri Lanka,West Indies,Coolidge Cricket Ground,West Indies,West Indies,bowl,West Indies,131,9,134,6
T20,Australia,New Zealand,Westpac Stadium,New Zealand,Australia,bat,Australia,156,6,106,10
T20,Sri Lanka,West Indies,Coolidge Cricket Ground,West Indies,Sri Lanka,bat,Sri Lanka,160,6,117,10
T20,Australia,New Zealand,Westpac Stadium,New Zealand,Australia,bat,New Zealand,142,8,143,3
T20,Sri Lanka,West Indies,Coolidge Cricket Ground,West Indies,Sri Lanka,bat,West Indies,131,4,134,7
T20,India,England,Narendra Modi Stadium,India,England,bowl,England,124,7,130,2
T20,England,India,Narendra Modi Stadium,India,India,bowl,India,164,6,166,3
T20,India,England,Narendra Modi Stadium,India,England,bowl,England,156,6,158,2
T20,Afghanistan,Zimbabwe,Zayed Cricket Stadium,United Arab Emirates,Zimbabwe,bowl,Afghanistan,198,5,150,7
T20,India,England,Narendra Modi Stadium,India,England,bowl,India,185,8,177,8
T20,Afghanistan,Zimbabwe,Zayed Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,193,5,148,10
T20,Afghanistan,Zimbabwe,Zayed Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,183,7,136,5
T20,India,England,Narendra Modi Stadium,India,England,bowl,India,224,2,188,8
T20,New Zealand,Bangladesh,Seddon Park,New Zealand,New Zealand,bat,New Zealand,210,3,144,8
T20,New Zealand,Bangladesh,McLean Park,New Zealand,Bangladesh,bowl,New Zealand,173,5,142,7
T20,New Zealand,Bangladesh,Eden Park,New Zealand,Bangladesh,bowl,New Zealand,141,4,76,10
T20,Uganda,Namibia,Wanderers Cricket Ground,Namibia,Uganda,bat,Namibia,134,5,135,3
T20,Namibia,Uganda,Wanderers Cricket Ground,Namibia,Namibia,bat,Namibia,134,6,65,5
T20,Namibia,Uganda,Wanderers Cricket Ground,Namibia,Namibia,bat,Namibia,189,3,124,10
T20,South Africa,Pakistan,The Wanderers Stadium,South Africa,South Africa,bat,Pakistan,188,6,189,6
T20,Pakistan,South Africa,The Wanderers Stadium,South Africa,Pakistan,bat,South Africa,140,9,141,4
T20,South Africa,Pakistan,SuperSport Park,South Africa,Pakistan,bowl,Pakistan,203,5,205,1
T20,South Africa,Pakistan,SuperSport Park,South Africa,Pakistan,bowl,Pakistan,144,10,149,7
T20,Netherlands,Nepal,Tribhuvan University International Cricket Ground,Nepal,Nepal,bowl,Nepal,136,4,141,1
T20,Netherlands,Malaysia,Tribhuvan University International Cricket Ground,Nepal,Netherlands,bat,Netherlands,191,2,176,8
T20,Malaysia,Nepal,Tribhuvan University International Cricket Ground,Nepal,Nepal,bowl,Nepal,109,10,113,1
T20,Nepal,Netherlands,Tribhuvan University International Cricket Ground,Nepal,Nepal,bat,Netherlands,206,6,209,7
T20,Netherlands,Malaysia,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bowl,0,107,4,91,4
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Pakistan,149,7,138,7
T20,Nepal,Malaysia,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bowl,Nepal,217,7,148,10
T20,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,Pakistan,bowl,Zimbabwe,118,9,99,10
T20,Nepal,Netherlands,Tribhuvan University International Cricket Ground,Nepal,Netherlands,bowl,Nepal,238,3,96,10
T20,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Pakistan,bat,Pakistan,165,3,141,7
T20,Luxembourg,Czech Rep.,Scott Page Field,Czech Republic,Czech Rep.,bowl,Czech Rep.,126,5,127,1
T20,Luxembourg,Austria,Scott Page Field,Czech Republic,Luxembourg,bat,Austria,143,5,59,3
T20,Austria,Czech Rep.,Scott Page Field,Czech Republic,Czech Rep.,bowl,Austria,162,6,84,10
T20,Czech Rep.,Luxembourg,Scott Page Field,Czech Republic,Luxembourg,bowl,Luxembourg,161,7,165,4
T20,Austria,Luxembourg,Scott Page Field,Czech Republic,Austria,bat,Luxembourg,179,5,180,5
T20,Czech Rep.,Austria,Scott Page Field,Czech Republic,Czech Rep.,bat,Austria,156,4,161,6
T20,Greece,Romania,National Sports Academy,Bulgaria,Greece,bat,Romania,157,8,159,7
T20,Sri Lanka,England,Sophia Gardens,England,Sri Lanka,bat,England,111,7,108,5
T20,Serbia,Greece,National Sports Academy,Bulgaria,Greece,bowl,Greece,144,10,147,5
T20,Belgium,Malta,Marsa Sports Club,Malta,Belgium,bat,Malta,99,10,103,4
T20,Bulgaria,Romania,National Sports Academy,Bulgaria,Bulgaria,bat,Romania,157,8,161,3
T20,Romania,Serbia,National Sports Academy,Bulgaria,Romania,bat,Romania,191,10,100,10
T20,Bulgaria,Greece,National Sports Academy,Bulgaria,Greece,bowl,Bulgaria,197,4,133,10
T20,Serbia,Romania,National Sports Academy,Bulgaria,Serbia,bat,Romania,115,7,116,0
T20,England,Sri Lanka,The Rose Bowl,England,Sri Lanka,bowl,England,180,6,91,10
T20,Bulgaria,Greece,National Sports Academy,Bulgaria,Greece,bowl,0,140,10,33,2
T20,South Africa,West Indies,National Cricket Stadium,West Indies,West Indies,bowl,West Indies,160,6,161,2
