Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
ODI,Sri Lanka,England,Kennington Oval,England,Sri Lanka,bat,Sri Lanka,319,8,273,10
ODI,England,Sri Lanka,Riverside Ground,England,England,bat,Sri Lanka,261,7,265,2
ODI,Scotland,Pakistan,Grange Cricket Club Ground,Scotland,Pakistan,bowl,Pakistan,203,8,205,5
ODI,Sri Lanka,England,Old Trafford,England,Sri Lanka,bat,Sri Lanka,318,7,285,10
ODI,England,Sri Lanka,Headingley,England,England,bat,Sri Lanka,321,7,324,2
ODI,Sri Lanka,Netherlands,VRA Ground,Netherlands,Sri Lanka,bat,Sri Lanka,443,9,248,10
ODI,Sri Lanka,Netherlands,VRA Ground,Netherlands,Sri Lanka,bat,Sri Lanka,313,8,258,10
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,246,7,248,8
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Bangladesh,238,8,176,10
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,236,10,238,8
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Bangladesh,bat,Zimbabwe,206,9,212,3
ODI,Ireland,Scotland,Cambusdoon New Ground,Scotland,Scotland,bowl,Ireland,240,8,155,10
ODI,Kenya,Canada,Toronto Cricket,Canada,Kenya,bat,Kenya,237,9,129,10
ODI,Zimbabwe,Bangladesh,Harare Sports Club,Zimbabwe,Zimbabwe,bat,Bangladesh,197,10,201,2
ODI,Netherlands,Scotland,Cambusdoon New Ground,Scotland,Netherlands,bat,Scotland,137,8,138,6
ODI,Canada,Kenya,Toronto Cricket,Canada,Canada,bat,Kenya,94,10,97,5
ODI,Ireland,Netherlands,Cambusdoon New Ground,Scotland,Ireland,bat,0,274,10,125,5
ODI,Kenya,Bangladesh,Gymkhana Club Ground,Kenya,Bangladesh,bowl,Bangladesh,168,10,170,4
ODI,Kenya,Bangladesh,Gymkhana Club Ground,Kenya,Kenya,bat,Bangladesh,184,10,185,8
ODI,Kenya,Bangladesh,Gymkhana Club Ground,Kenya,Bangladesh,bowl,Bangladesh,118,10,120,4
ODI,India,Sri Lanka,Sinhalese Sports Club Ground,Sri Lanka,India,bat,0,11,0,0,0
ODI,Canada,Bermuda,Toronto Cricket,Canada,Canada,bat,Bermuda,145,10,150,4
ODI,Bermuda,Canada,Toronto Cricket,Canada,Bermuda,bat,Bermuda,272,7,261,10
ODI,England,Pakistan,Sophia Gardens,England,Pakistan,bowl,0,202,10,46,1
ODI,England,Pakistan,Lord's,England,Pakistan,bowl,Pakistan,166,10,169,3
ODI,England,Pakistan,The Rose Bowl,England,Pakistan,bowl,Pakistan,271,9,274,8
ODI,Pakistan,England,Trent Bridge,England,Pakistan,bat,England,235,8,237,2
ODI,Pakistan,England,Edgbaston,England,England,bowl,England,154,9,155,7
ODI,Australia,West Indies,Kinrara Academy Oval,Malaysia,Australia,bat,Australia,279,9,201,10
ODI,India,West Indies,Kinrara Academy Oval,Malaysia,India,bat,West Indies,309,5,141,2
ODI,Zimbabwe,South Africa,Goodyear Park,South Africa,Zimbabwe,bat,South Africa,201,7,202,5
ODI,Australia,India,Kinrara Academy Oval,Malaysia,Australia,bat,0,244,10,35,5
ODI,Australia,West Indies,Kinrara Academy Oval,Malaysia,Australia,bat,West Indies,272,6,273,7
ODI,Zimbabwe,South Africa,Buffalo Park,South Africa,Zimbabwe,bat,South Africa,152,10,156,4
ODI,India,West Indies,Kinrara Academy Oval,Malaysia,India,bat,India,162,10,146,10
ODI,South Africa,Zimbabwe,Sedgars Park,South Africa,South Africa,bat,South Africa,418,5,247,4
ODI,Australia,India,Kinrara Academy Oval,Malaysia,Australia,bat,Australia,213,10,195,10
ODI,Australia,West Indies,Kinrara Academy Oval,Malaysia,Australia,bat,Australia,240,6,113,10
ODI,Sri Lanka,Bangladesh,Punjab Cricket Association Stadium,India,Bangladesh,bowl,Sri Lanka,302,8,265,9
ODI,Zimbabwe,West Indies,Sardar Patel Stadium,India,Zimbabwe,bat,West Indies,85,10,90,1
ODI,Sri Lanka,Zimbabwe,Sardar Patel Stadium,India,Sri Lanka,bat,Sri Lanka,285,7,141,10
ODI,Bangladesh,West Indies,Sawai Mansingh Stadium,India,Bangladesh,bat,West Indies,161,10,164,0
ODI,Bangladesh,Zimbabwe,Sawai Mansingh Stadium,India,Zimbabwe,bowl,Bangladesh,231,6,130,10
ODI,West Indies,Sri Lanka,Brabourne Stadium,India,West Indies,bat,Sri Lanka,80,10,83,1
ODI,England,India,Sawai Mansingh Stadium,India,India,bowl,India,125,10,126,6
ODI,New Zealand,South Africa,Brabourne Stadium,India,South Africa,bowl,New Zealand,195,10,108,10
ODI,Sri Lanka,Pakistan,Sawai Mansingh Stadium,India,Sri Lanka,bat,Pakistan,253,10,255,6
ODI,West Indies,Australia,Brabourne Stadium,India,West Indies,bat,West Indies,234,6,224,9
ODI,New Zealand,Sri Lanka,Brabourne Stadium,India,New Zealand,bat,Sri Lanka,165,10,166,3
ODI,England,Australia,Sawai Mansingh Stadium,India,Australia,bowl,Australia,169,10,170,4
ODI,South Africa,Sri Lanka,Sardar Patel Stadium,India,Sri Lanka,bowl,South Africa,219,9,141,10
ODI,New Zealand,Pakistan,Punjab Cricket Association Stadium,India,Pakistan,bowl,New Zealand,274,7,223,10
ODI,India,West Indies,Sardar Patel Stadium,India,West Indies,bowl,West Indies,223,9,224,7
ODI,South Africa,Pakistan,Punjab Cricket Association Stadium,India,South Africa,bat,South Africa,213,8,89,10
ODI,West Indies,England,Sardar Patel Stadium,India,West Indies,bat,England,272,4,276,7
ODI,India,Australia,Punjab Cricket Association Stadium,India,India,bat,Australia,249,8,252,4
ODI,Australia,New Zealand,Punjab Cricket Association Stadium,India,New Zealand,bowl,Australia,240,9,206,10
ODI,South Africa,West Indies,Sawai Mansingh Stadium,India,South Africa,bat,West Indies,258,8,262,4
ODI,West Indies,Australia,Brabourne Stadium,India,West Indies,bat,Australia,138,10,116,2
ODI,Kenya,Bermuda,Mombasa Sports Club Ground,Kenya,Kenya,bat,Kenya,224,8,145,10
ODI,Bermuda,Kenya,Mombasa Sports Club Ground,Kenya,Bermuda,bat,Kenya,184,8,186,3
ODI,Kenya,Bermuda,Mombasa Sports Club Ground,Kenya,Kenya,bat,Kenya,305,8,201,6
ODI,South Africa,India,Kingsmead,South Africa,South Africa,bat,South Africa,248,8,91,10
ODI,Netherlands,Canada,Sedgars Park,South Africa,Canada,bowl,Netherlands,271,8,254,8
ODI,South Africa,India,Newlands,South Africa,South Africa,bat,South Africa,274,7,168,10
ODI,Bermuda,Canada,Sedgars Park,South Africa,Canada,bowl,Canada,235,8,239,5
ODI,Bermuda,Netherlands,Sedgars Park,South Africa,Bermuda,bat,Netherlands,177,10,180,2
ODI,South Africa,India,St George's Park,South Africa,South Africa,bat,South Africa,243,8,163,10
ODI,Zimbabwe,Bangladesh,Khulna Divisional Stadium,Bangladesh,Zimbabwe,bat,Bangladesh,184,9,186,1
ODI,Bermuda,Canada,Willowmoore Park,South Africa,Canada,bowl,Canada,178,9,179,7
ODI,Canada,Netherlands,Willowmoore Park,South Africa,Netherlands,bowl,Netherlands,223,8,205,9
ODI,Netherlands,Bermuda,Willowmoore Park,South Africa,Netherlands,bat,Bermuda,91,9,94,4
ODI,Zimbabwe,Bangladesh,Shaheed Chandu Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,217,7,218,4
ODI,India,South Africa,SuperSport Park,South Africa,South Africa,bowl,South Africa,200,9,201,1
ODI,Bangladesh,Zimbabwe,Shaheed Chandu Stadium,Bangladesh,Zimbabwe,bowl,Bangladesh,220,10,194,10
ODI,West Indies,Pakistan,Iqbal Stadium,Pakistan,Pakistan,bowl,Pakistan,151,10,154,8
ODI,Zimbabwe,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,146,10,147,2
ODI,Zimbabwe,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,193,8,197,7
ODI,West Indies,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,Pakistan,207,7,192,3
ODI,Pakistan,West Indies,Multan Cricket Stadium,Pakistan,Pakistan,bat,West Indies,209,10,212,3
ODI,Scotland,Bangladesh,Chittagong Divisional Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,153,10,154,4
ODI,West Indies,Pakistan,National Stadium,Pakistan,Pakistan,bowl,Pakistan,238,7,239,3
ODI,Bangladesh,Scotland,Shere Bangla National Stadium,Bangladesh,Scotland,bowl,Bangladesh,278,6,132,10
ODI,New Zealand,Sri Lanka,McLean Park,New Zealand,New Zealand,bat,Sri Lanka,285,8,289,3
ODI,Sri Lanka,New Zealand,Queenstown Events Centre,New Zealand,New Zealand,bowl,New Zealand,224,7,228,9
ODI,Sri Lanka,New Zealand,Jade Stadium,New Zealand,New Zealand,bowl,New Zealand,112,10,110,6
ODI,Sri Lanka,New Zealand,Eden Park,New Zealand,Sri Lanka,bat,Sri Lanka,262,6,73,10
ODI,Sri Lanka,New Zealand,Seddon Park,New Zealand,New Zealand,bowl,0,0,0,0,0
ODI,England,Australia,Melbourne Cricket Ground,Australia,England,bat,Australia,242,8,246,2
ODI,Australia,New Zealand,Bellerive Oval,Australia,Australia,bat,Australia,289,8,184,10
ODI,New Zealand,England,Bellerive Oval,Australia,New Zealand,bat,England,205,9,206,7
ODI,Kenya,Scotland,Mombasa Sports Club Ground,Kenya,Kenya,bat,Kenya,328,5,138,10
ODI,Canada,Scotland,Mombasa Sports Club Ground,Kenya,Canada,bat,Scotland,292,5,293,8
ODI,England,Australia,Brisbane Cricket Ground,Australia,England,bat,Australia,155,10,156,6
ODI,New Zealand,Australia,Sydney Cricket Ground,Australia,New Zealand,bat,Australia,218,10,224,8
ODI,India,West Indies,Vidarbha Cricket Association Ground,India,West Indies,bowl,India,338,3,324,8
ODI,Kenya,Scotland,Mombasa Sports Club Ground,Kenya,Kenya,bat,Kenya,259,9,253,8
ODI,New Zealand,England,Adelaide Oval,Australia,New Zealand,bat,New Zealand,210,10,120,10
ODI,Canada,Scotland,Mombasa Sports Club Ground,Kenya,Canada,bat,Scotland,208,10,209,8
ODI,Canada,Kenya,Mombasa Sports Club Ground,Kenya,Canada,bat,Canada,213,9,144,10
ODI,India,West Indies,Barabati Stadium,India,India,bat,India,189,10,169,10
ODI,England,Australia,Adelaide Oval,Australia,England,bat,Australia,110,10,111,1
ODI,India,West Indies,MA Chidambaram Stadium,India,West Indies,bowl,West Indies,268,10,270,7
ODI,Australia,New Zealand,Western Australia Cricket Association Ground,Australia,Australia,bat,Australia,343,5,335,5
ODI,Bermuda,Kenya,Jaffery Sports Club Ground,Kenya,Kenya,bowl,Kenya,133,10,137,0
ODI,New Zealand,England,Western Australia Cricket Association Ground,Australia,New Zealand,bat,New Zealand,318,7,260,8
ODI,Canada,Netherlands,Ruaraka Sports Club Ground,Kenya,Canada,bat,Netherlands,200,10,201,2
ODI,Ireland,Scotland,Gymkhana Club Ground,Kenya,Ireland,bat,Scotland,280,7,284,7
ODI,India,West Indies,Indian Petrochemicals Corporation Limited Sports Complex Ground,India,West Indies,bowl,India,341,3,181,10
ODI,Bermuda,Ireland,Jaffery Sports Club Ground,Kenya,Ireland,bowl,Ireland,275,8,276,6
ODI,Scotland,Canada,Ruaraka Sports Club Ground,Kenya,Canada,bowl,Scotland,276,4,269,9
ODI,Netherlands,Kenya,Gymkhana Club Ground,Kenya,Kenya,bowl,Kenya,131,10,133,3
ODI,England,Australia,Sydney Cricket Ground,Australia,England,bat,England,292,7,200,9
ODI,Canada,Bermuda,Gymkhana Club Ground,Kenya,Bermuda,bowl,Canada,162,8,106,10
ODI,Ireland,Kenya,Ruaraka Sports Club Ground,Kenya,Kenya,bowl,Kenya,284,4,286,9
ODI,Scotland,Netherlands,Jaffery Sports Club Ground,Kenya,Netherlands,bowl,Scotland,207,8,205,10
ODI,New Zealand,Australia,Melbourne Cricket Ground,Australia,New Zealand,bat,Australia,290,7,291,5
ODI,Bermuda,Netherlands,Ruaraka Sports Club Ground,Kenya,Netherlands,bowl,Netherlands,194,10,198,2
ODI,Ireland,Canada,Jaffery Sports Club Ground,Kenya,Canada,bowl,Canada,308,7,312,4
ODI,Scotland,Kenya,Gymkhana Club Ground,Kenya,Scotland,bat,Scotland,254,8,177,10
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Bangladesh,260,9,215,10
ODI,South Africa,Pakistan,SuperSport Park,South Africa,Pakistan,bowl,South Africa,392,6,228,10
ODI,Scotland,Bermuda,Ruaraka Sports Club Ground,Kenya,Scotland,bat,Bermuda,268,9,269,5
ODI,Kenya,Canada,Jaffery Sports Club Ground,Kenya,Kenya,bat,Kenya,250,9,92,10
ODI,Netherlands,Ireland,Gymkhana Club Ground,Kenya,Ireland,bowl,Netherlands,260,7,254,8
ODI,England,New Zealand,Brisbane Cricket Ground,Australia,England,bat,England,270,7,256,8
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Bangladesh,bat,Zimbabwe,153,10,156,2
ODI,Scotland,Kenya,Gymkhana Club Ground,Kenya,Scotland,bat,Kenya,155,10,158,2
ODI,Pakistan,South Africa,Kingsmead,South Africa,Pakistan,bat,Pakistan,351,4,210,10
ODI,Sri Lanka,India,Eden Gardens,India,India,bowl,0,102,3,0,0
ODI,Australia,England,Melbourne Cricket Ground,Australia,Australia,bat,England,252,10,253,6
ODI,Bangladesh,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Bangladesh,228,9,214,10
ODI,Pakistan,South Africa,St George's Park,South Africa,Pakistan,bat,0,245,8,0,0
ODI,Sri Lanka,New Zealand,Sabina Park,West Indies,Sri Lanka,bat,Sri Lanka,289,5,208,10
ODI,Zimbabwe,Bangladesh,Harare Sports Club,Zimbabwe,Bangladesh,bowl,Bangladesh,244,8,246,9
ODI,England,Australia,Sydney Cricket Ground,Australia,England,bat,England,246,8,152,8
ODI,Sri Lanka,India,Madhavrao Scindia Cricket Ground,India,India,bowl,Sri Lanka,257,8,252,9
ODI,Pakistan,South Africa,Newlands,South Africa,South Africa,bowl,South Africa,107,10,113,0
ODI,Sri Lanka,India,Nehru Stadium,India,Sri Lanka,bat,India,230,8,233,5
ODI,Pakistan,South Africa,New Wanderers Stadium,South Africa,Pakistan,bat,South Africa,153,10,156,1
ODI,Australia,New Zealand,Westpac Stadium,New Zealand,New Zealand,bowl,New Zealand,148,10,149,0
ODI,Sri Lanka,India,Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium,India,India,bowl,India,259,7,263,3
ODI,Australia,New Zealand,Eden Park,New Zealand,New Zealand,bowl,New Zealand,336,4,340,5
ODI,Australia,New Zealand,Seddon Park,New Zealand,Australia,bat,New Zealand,346,5,350,9
ODI,Bermuda,Bangladesh,Antigua Recreation Ground,West Indies,Bermuda,bat,Bangladesh,205,8,206,2
ODI,Bermuda,Canada,Antigua Recreation Ground,West Indies,Bermuda,bat,Canada,206,8,207,7
ODI,Bangladesh,Canada,Antigua Recreation Ground,West Indies,Canada,bowl,Bangladesh,278,5,265,7
ODI,West Indies,Pakistan,Sabina Park,West Indies,Pakistan,bowl,West Indies,241,9,187,10
ODI,Australia,Scotland,Warner Park,West Indies,Scotland,bowl,Australia,334,6,131,9
ODI,Canada,Kenya,Beausejour Stadium,West Indies,Kenya,bowl,Kenya,199,10,203,3
ODI,Sri Lanka,Bermuda,Queen's Park Oval,West Indies,Sri Lanka,bat,Sri Lanka,321,6,78,10
ODI,Ireland,Zimbabwe,Sabina Park,West Indies,Zimbabwe,bowl,0,221,9,221,10
ODI,England,New Zealand,Beausejour Stadium,West Indies,New Zealand,bowl,New Zealand,209,7,210,4
ODI,South Africa,Netherlands,Warner Park,West Indies,Netherlands,bowl,South Africa,353,3,132,9
ODI,India,Bangladesh,Queen's Park Oval,West Indies,India,bat,Bangladesh,191,10,192,5
ODI,Pakistan,Ireland,Sabina Park,West Indies,Ireland,bowl,Ireland,132,10,133,7
ODI,Australia,Netherlands,Warner Park,West Indies,Australia,bat,Australia,358,5,129,10
ODI,England,Canada,Beausejour Stadium,West Indies,Canada,bowl,England,279,6,228,7
ODI,India,Bermuda,Queen's Park Oval,West Indies,Bermuda,bowl,India,413,5,156,10
ODI,Zimbabwe,West Indies,Sabina Park,West Indies,West Indies,bowl,West Indies,202,5,204,4
ODI,New Zealand,Kenya,Beausejour Stadium,West Indies,Kenya,bowl,New Zealand,331,7,183,10
ODI,Scotland,South Africa,Warner Park,West Indies,South Africa,bowl,South Africa,186,8,188,3
ODI,Sri Lanka,Bangladesh,Queen's Park Oval,West Indies,Bangladesh,bowl,Sri Lanka,318,4,112,10
ODI,Pakistan,Zimbabwe,Sabina Park,West Indies,Zimbabwe,bowl,Pakistan,349,10,99,10
ODI,New Zealand,Canada,Beausejour Stadium,West Indies,Canada,bowl,New Zealand,363,5,249,9
ODI,Scotland,Netherlands,Warner Park,West Indies,Netherlands,bowl,Netherlands,136,10,140,2
ODI,Sri Lanka,India,Queen's Park Oval,West Indies,India,bowl,Sri Lanka,254,6,185,10
ODI,Ireland,West Indies,Sabina Park,West Indies,Ireland,bat,West Indies,183,8,190,2
ODI,Australia,South Africa,Warner Park,West Indies,South Africa,bowl,Australia,377,6,294,10
ODI,Kenya,England,Beausejour Stadium,West Indies,Kenya,bat,England,177,10,178,3
ODI,Bermuda,Bangladesh,Queen's Park Oval,West Indies,Bangladesh,bowl,Bangladesh,94,9,96,3
ODI,India,Australia,Reliance Stadium,India,India,bat,Australia,148,10,149,1
ODI,Australia,West Indies,Sir Vivian Richards Stadium,West Indies,West Indies,bowl,Australia,322,6,219,10
ODI,Sri Lanka,South Africa,Providence Stadium,West Indies,Sri Lanka,bat,South Africa,209,10,212,9
ODI,West Indies,New Zealand,Sir Vivian Richards Stadium,West Indies,New Zealand,bowl,New Zealand,177,10,179,3
ODI,England,Ireland,Providence Stadium,West Indies,England,bat,England,266,7,218,10
ODI,Bangladesh,Australia,Sir Vivian Richards Stadium,West Indies,Australia,bowl,Australia,104,6,106,0
ODI,Sri Lanka,West Indies,Providence Stadium,West Indies,West Indies,bowl,Sri Lanka,303,5,190,10
ODI,Bangladesh,New Zealand,Sir Vivian Richards Stadium,West Indies,New Zealand,bowl,New Zealand,174,10,178,1
ODI,Ireland,South Africa,Providence Stadium,West Indies,South Africa,bowl,South Africa,152,8,165,3
ODI,Sri Lanka,England,Sir Vivian Richards Stadium,West Indies,England,bowl,Sri Lanka,235,10,233,8
ODI,Bangladesh,South Africa,Providence Stadium,West Indies,South Africa,bowl,Bangladesh,251,8,184,10
ODI,England,Australia,Sir Vivian Richards Stadium,West Indies,England,bat,Australia,247,10,248,3
ODI,New Zealand,Ireland,Providence Stadium,West Indies,New Zealand,bat,New Zealand,263,8,134,10
ODI,South Africa,West Indies,National Cricket Stadium,West Indies,West Indies,bowl,South Africa,356,4,289,9
ODI,Bangladesh,England,Kensington Oval,West Indies,England,bowl,England,143,10,147,6
ODI,New Zealand,Sri Lanka,National Cricket Stadium,West Indies,New Zealand,bat,Sri Lanka,219,7,222,4
ODI,Ireland,Australia,Kensington Oval,West Indies,Australia,bowl,Australia,91,10,92,1
ODI,South Africa,New Zealand,National Cricket Stadium,West Indies,New Zealand,bowl,New Zealand,193,7,196,5
ODI,Ireland,Bangladesh,Kensington Oval,West Indies,Ireland,bat,Ireland,243,7,169,10
ODI,Sri Lanka,Australia,National Cricket Stadium,West Indies,Sri Lanka,bat,Australia,226,10,232,3
ODI,England,South Africa,Kensington Oval,West Indies,England,bat,South Africa,154,10,157,1
ODI,Ireland,Sri Lanka,National Cricket Stadium,West Indies,Sri Lanka,bowl,Sri Lanka,77,10,81,2
ODI,West Indies,Bangladesh,Kensington Oval,West Indies,Bangladesh,bowl,West Indies,230,5,131,10
ODI,Australia,New Zealand,National Cricket Stadium,West Indies,Australia,bat,Australia,348,6,133,10
ODI,West Indies,England,Kensington Oval,West Indies,England,bowl,England,300,10,301,9
ODI,South Africa,Australia,Beausejour Stadium,West Indies,South Africa,bat,Australia,149,10,153,3
ODI,Australia,Sri Lanka,Kensington Oval,West Indies,Australia,bat,Australia,281,4,215,8
ODI,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,India,250,7,251,5
ODI,India,Bangladesh,Shere Bangla National Stadium,Bangladesh,India,bat,India,284,8,238,9
ODI,Sri Lanka,Pakistan,Sheikh Zayed Stadium,United Arab Emirates,Sri Lanka,bat,Pakistan,235,9,239,5
ODI,Pakistan,Sri Lanka,Sheikh Zayed Stadium,United Arab Emirates,Pakistan,bat,Pakistan,313,9,215,10
ODI,Sri Lanka,Pakistan,Sheikh Zayed Stadium,United Arab Emirates,Sri Lanka,bat,Sri Lanka,296,9,181,10
ODI,Asia XI,Africa XI,M Chinnaswamy Stadium,India,Asia XI,bat,Asia XI,317,9,283,10
ODI,Asia XI,Africa XI,MA Chidambaram Stadium,India,Asia XI,bat,Asia XI,337,7,306,10
ODI,Asia XI,Africa XI,MA Chidambaram Stadium,India,Asia XI,bat,Asia XI,331,8,318,7
ODI,Ireland,India,Civil Service Cricket Club,Ireland,India,bowl,India,193,10,171,1
ODI,South Africa,Ireland,Civil Service Cricket Club,Ireland,Ireland,bowl,South Africa,173,4,131,10
ODI,India,England,Madhavrao Scindia Cricket Ground,India,England,bowl,India,387,5,229,10
ODI,India,South Africa,Civil Service Cricket Club,Ireland,South Africa,bowl,South Africa,242,8,245,6
ODI,South Africa,India,Civil Service Cricket Club,Ireland,India,bowl,India,226,6,227,4
ODI,England,West Indies,Lord's,England,West Indies,bowl,England,225,10,146,10
ODI,South Africa,India,Civil Service Cricket Club,Ireland,India,bowl,India,148,7,152,4
ODI,Netherlands,Canada,Toronto Cricket,Canada,Netherlands,bat,Netherlands,289,7,172,10
ODI,West Indies,England,Edgbaston,England,England,bowl,West Indies,278,5,217,10
ODI,West Indies,England,Trent Bridge,England,West Indies,bat,West Indies,289,5,196,10
ODI,Netherlands,West Indies,Clontarf Cricket Club Ground,Ireland,Netherlands,bat,West Indies,80,10,82,0
ODI,Ireland,Netherlands,Civil Service Cricket Club,Ireland,Ireland,bat,Ireland,210,8,209,6
ODI,Scotland,West Indies,Clontarf Cricket Club Ground,Ireland,West Indies,bowl,West Indies,152,7,165,6
ODI,Scotland,Netherlands,Civil Service Cricket Club,Ireland,Scotland,bat,0,71,5,0,0
ODI,Ireland,West Indies,Clontarf Cricket Club Ground,Ireland,Ireland,bat,0,84,4,0,0
ODI,Ireland,Scotland,Civil Service Cricket Club,Ireland,Ireland,bat,Ireland,222,7,199,10
ODI,Sri Lanka,Bangladesh,P Saravanamuttu Stadium,Sri Lanka,Bangladesh,bowl,Sri Lanka,234,6,164,10
ODI,Bangladesh,Sri Lanka,R Premadasa Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,137,10,141,5
ODI,Sri Lanka,Bangladesh,R Premadasa Stadium,Sri Lanka,Bangladesh,bowl,Sri Lanka,196,10,157,10
ODI,Scotland,India,Titwood,Scotland,India,bowl,India,203,9,212,3
ODI,Netherlands,Bermuda,Hazelaarweg,Netherlands,Bermuda,bowl,Netherlands,315,8,143,10
ODI,Bermuda,Netherlands,Hazelaarweg,Netherlands,Netherlands,bowl,Netherlands,115,10,116,2
ODI,England,India,The Rose Bowl,England,India,bowl,England,288,2,184,10
ODI,Zimbabwe,South Africa,Queens Sports Club,Zimbabwe,Zimbabwe,bat,South Africa,206,10,210,5
ODI,India,England,County Ground,England,India,bat,India,329,7,320,8
ODI,Zimbabwe,South Africa,Harare Sports Club,Zimbabwe,South Africa,bowl,South Africa,247,7,251,2
ODI,South Africa,Zimbabwe,Harare Sports Club,Zimbabwe,South Africa,bat,South Africa,323,9,295,7
ODI,England,India,Edgbaston,England,India,bowl,England,281,8,239,10
